FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,39.04982619,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,37.5,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,15,03/01/2024,03/31/2024,47.5308642,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,21.02738666,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,38.21805393,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,41.55844156,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,34.18467583,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,16,04/01/2024,04/30/2024,47.94520548,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,22.08763272,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,36.52968037,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,42.72727273,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,43.77289377,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,17,05/01/2024,05/31/2024,54.14012739,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,21.97147782,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,35.74660633,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,39.26096998,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,37.94466403,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,18,06/01/2024,06/30/2024,50.34013605,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,22.73583539,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,37.88359788,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,43.02325581,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,40.50847458,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,19,07/01/2024,07/31/2024,47.20496894,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,21.34137584,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,36.15221987,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,39.1959799,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,35.98615917,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,20,08/01/2024,08/31/2024,49.45054945,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,22.70460546,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,38.68852459,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,41.44960362,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,35.5475763,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,21,09/01/2024,09/30/2024,46.97986577,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,22.72204657,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,36.67017914,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,42.21748401,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,39.59854015,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,22,10/01/2024,10/31/2024,47.02970297,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,23,11/01/2024,11/30/2024,21.52610442,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,23,11/01/2024,11/30/2024,38.24604141,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,23,11/01/2024,11/30/2024,39.05635649,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,23,11/01/2024,11/30/2024,40.61302682,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,23,11/01/2024,11/30/2024,45.78313253,Percent
3,IP,All Drugs and co-occurring disorders,Age,35-54 Years,24,12/01/2024,12/31/2024,20.91310751,Percent
3,IP,All Opioids and co-occurring disorders,Age,35-54 Years,24,12/01/2024,12/31/2024,33.71592539,Percent
3,IP,Stimulants and co-occurring disorders,Age,35-54 Years,24,12/01/2024,12/31/2024,36.492891,Percent
3,IP,Cannabis and co-occurring disorders,Age,35-54 Years,24,12/01/2024,12/31/2024,40.4040404,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,35-54 Years,24,12/01/2024,12/31/2024,46.66666667,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,1,01/01/2023,01/31/2023,9.358271931,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,1,01/01/2023,01/31/2023,19.85157699,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,1,01/01/2023,01/31/2023,22.69503546,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,1,01/01/2023,01/31/2023,26.61870504,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,1,01/01/2023,01/31/2023,37.76223776,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,2,02/01/2023,02/28/2023,9.47309417,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,2,02/01/2023,02/28/2023,20.93023256,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,2,02/01/2023,02/28/2023,27.23948812,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,2,02/01/2023,02/28/2023,28.35820896,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,2,02/01/2023,02/28/2023,45.68965517,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,3,03/01/2023,03/31/2023,9.702748177,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,3,03/01/2023,03/31/2023,23.23330106,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,3,03/01/2023,03/31/2023,26.63398693,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,3,03/01/2023,03/31/2023,33.10580205,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,3,03/01/2023,03/31/2023,40.49079755,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,4,04/01/2023,04/30/2023,9.243478827,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,4,04/01/2023,04/30/2023,20.17982018,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,4,04/01/2023,04/30/2023,27.81569966,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,4,04/01/2023,04/30/2023,29.390681,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,4,04/01/2023,04/30/2023,41.98473282,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,5,05/01/2023,05/31/2023,9.732404692,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,5,05/01/2023,05/31/2023,20.72072072,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,5,05/01/2023,05/31/2023,25.20325203,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,5,05/01/2023,05/31/2023,28.47457627,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,5,05/01/2023,05/31/2023,42.85714286,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,6,06/01/2023,06/30/2023,9.915785475,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,6,06/01/2023,06/30/2023,22.98959319,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,6,06/01/2023,06/30/2023,26.65562914,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,6,06/01/2023,06/30/2023,27.09677419,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,6,06/01/2023,06/30/2023,47.5862069,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,7,07/01/2023,07/31/2023,9.617893756,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,7,07/01/2023,07/31/2023,20.54673721,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,7,07/01/2023,07/31/2023,26.34146341,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,7,07/01/2023,07/31/2023,31.09540636,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,7,07/01/2023,07/31/2023,44.87179487,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,8,08/01/2023,08/31/2023,9.876841343,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,8,08/01/2023,08/31/2023,20.87804878,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,8,08/01/2023,08/31/2023,25.98425197,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,8,08/01/2023,08/31/2023,27.12933754,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,8,08/01/2023,08/31/2023,37.90849673,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,9,09/01/2023,09/30/2023,9.773957338,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,9,09/01/2023,09/30/2023,22.98424467,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,9,09/01/2023,09/30/2023,31.45695364,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,9,09/01/2023,09/30/2023,26.97841727,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,9,09/01/2023,09/30/2023,40.46242775,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,10,10/01/2023,10/31/2023,9.719843406,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,10,10/01/2023,10/31/2023,24.29906542,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,10,10/01/2023,10/31/2023,26.54723127,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,10,10/01/2023,10/31/2023,32.25806452,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,10,10/01/2023,10/31/2023,45.09803922,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,11,11/01/2023,11/30/2023,10.0070292,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,11,11/01/2023,11/30/2023,22.68743914,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,11,11/01/2023,11/30/2023,28.47571189,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,11,11/01/2023,11/30/2023,30.79584775,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,11,11/01/2023,11/30/2023,39.85507246,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,12,12/01/2023,12/31/2023,9.623615307,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,12,12/01/2023,12/31/2023,25.22796353,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,12,12/01/2023,12/31/2023,25.89285714,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,12,12/01/2023,12/31/2023,23.2,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,12,12/01/2023,12/31/2023,37.25490196,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,13,01/01/2024,01/31/2024,9.804275821,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,13,01/01/2024,01/31/2024,21.51162791,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,13,01/01/2024,01/31/2024,25.44,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,13,01/01/2024,01/31/2024,31.87919463,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,13,01/01/2024,01/31/2024,42.76315789,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,14,02/01/2024,02/29/2024,9.937361347,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,14,02/01/2024,02/29/2024,22.70381837,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,14,02/01/2024,02/29/2024,24.42244224,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,14,02/01/2024,02/29/2024,26.99619772,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,14,02/01/2024,02/29/2024,41.73228346,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,15,03/01/2024,03/31/2024,10.14501931,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,15,03/01/2024,03/31/2024,24.83349191,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,15,03/01/2024,03/31/2024,25.18968134,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,15,03/01/2024,03/31/2024,29.83606557,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,15,03/01/2024,03/31/2024,37.93103448,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,16,04/01/2024,04/30/2024,9.967269808,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,16,04/01/2024,04/30/2024,22.22222222,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,16,04/01/2024,04/30/2024,28,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,16,04/01/2024,04/30/2024,29.33333333,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,16,04/01/2024,04/30/2024,39.88439306,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,17,05/01/2024,05/31/2024,9.993983153,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,17,05/01/2024,05/31/2024,21.05263158,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,17,05/01/2024,05/31/2024,29.33526012,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,17,05/01/2024,05/31/2024,24.92492492,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,17,05/01/2024,05/31/2024,35.66433566,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,18,06/01/2024,06/30/2024,9.814056098,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,18,06/01/2024,06/30/2024,23.92996109,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,18,06/01/2024,06/30/2024,28.17337461,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,18,06/01/2024,06/30/2024,29.74910394,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,18,06/01/2024,06/30/2024,39.74358974,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,19,07/01/2024,07/31/2024,10.35690561,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,19,07/01/2024,07/31/2024,23.46014493,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,19,07/01/2024,07/31/2024,27.67295597,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,19,07/01/2024,07/31/2024,31.23123123,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,19,07/01/2024,07/31/2024,42.77108434,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,20,08/01/2024,08/31/2024,10.48066939,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,20,08/01/2024,08/31/2024,24.35146444,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,20,08/01/2024,08/31/2024,27.34254992,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,20,08/01/2024,08/31/2024,26.4957265,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,20,08/01/2024,08/31/2024,42.85714286,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,9.767824382,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,22.2896791,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,26.20481928,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,25.47169811,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,21,09/01/2024,09/30/2024,40.12738854,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,10.35937036,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,24.57627119,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,29.09356725,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,28.08641975,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,22,10/01/2024,10/31/2024,35.94771242,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,9.744984699,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,22.21084954,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,23.05084746,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,30.1754386,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,23,11/01/2024,11/30/2024,42.73504274,Percent
3,IP,All Drugs and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,9.223515544,Percent
3,IP,All Opioids and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,19.87341772,Percent
3,IP,Stimulants and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,24.11504425,Percent
3,IP,Cannabis and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,25,Percent
3,IP,Benzodiazepine and co-occurring disorders,Age,55+ Years,24,12/01/2024,12/31/2024,32.38095238,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,14.48115267,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,30.35573123,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,38.73343152,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,36.81073025,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,1,01/01/2023,01/31/2023,41.44144144,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,14.59268762,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,27.60180995,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,41.56928214,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,37.71517997,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,2,02/01/2023,02/28/2023,44.5026178,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,15.01894346,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,31.57010915,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,39.97071742,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,40.42553191,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,3,03/01/2023,03/31/2023,43.75,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,14.43569554,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,29.47277442,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,39.90147783,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,40.94827586,Percent
3,IP,Benzodiazepine and co-occurring disorders,Sex,Female,4,04/01/2023,04/30/2023,48.5,Percent
3,IP,All Drugs and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,14.34235237,Percent
3,IP,All Opioids and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,29.22230951,Percent
3,IP,Stimulants and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,38.97058824,Percent
3,IP,Cannabis and co-occurring disorders,Sex,Female,5,05/01/2023,05/31/2023,33.88888889,Percent
